placementId,siteName,appName,status
2250922165181281_2430364520570377,B4-RewardVideo-004,Word Cross_JA,TRUE
2250922165181281_2430364787237017,B4-RewardVideo-005,Word Cross_JA,TRUE
2250922165181281_2430366697236826,B4-Interstitial-001,Word Cross_JA,TRUE
2250922165181281_2430366900570139,B4-Interstitial-002,Word Cross_JA,TRUE
2250922165181281_2430367217236774,B4-Interstitial-003,Word Cross_JA,TRUE
2250922165181281_2430367603903402,B4-Interstitial-004,Word Cross_JA,TRUE
2250922165181281_2430367780570051,B4-Interstitial-005,Word Cross_JA,TRUE
2301584593500390_2437649969893851,A4-RewardVideo-001,Word Swipe_JA,TRUE
2301584593500390_2437650146560500,A4-RewardVideo-002,Word Swipe_JA,TRUE
2301584593500390_2437650459893802,A4-RewardVideo-003,Word Swipe_JA,TRUE
2301584593500390_2437650663227115,A4-RewardVideo-004,Word Swipe_JA,TRUE
2301584593500390_2437650916560423,A4-Interstitial-001,Word Swipe_JA,TRUE
2301584593500390_2437652343226947,A4-Interstitial-002,Word Swipe_JA,TRUE
2301584593500390_2437652493226932,A4-Interstitial-003,Word Swipe_JA,TRUE
2301584593500390_2437652629893585,A4-Interstitial-004,Word Swipe_JA,TRUE
2301584593500390_2437653659893482,B4-RewardVideo-001,Word Swipe_JA,TRUE
2301584593500390_2437653893226792,B4-RewardVideo-002,Word Swipe_JA,TRUE
2301584593500390_2437654069893441,B4-RewardVideo-003,Word Swipe_JA,TRUE
2301584593500390_2437655399893308,B4-RewardVideo-004,Word Swipe_JA,TRUE
2301584593500390_2437655573226624,B4-RewardVideo-005,Word Swipe_JA,TRUE
2301584593500390_2437655806559934,B4-Interstitial-001,Word Swipe_JA,TRUE
2301584593500390_2437656083226573,B4-Interstitial-002,Word Swipe_JA,TRUE
2301584593500390_2437656776559837,B4-Interstitial-003,Word Swipe_JA,TRUE
2301584593500390_2437656906559824,B4-Interstitial-004,Word Swipe_JA,TRUE
682072852175616_919695268413372,B9-Banner-001,Tap Color,TRUE
682072852175616_919695701746662,B9-Banner-002,Tap Color,TRUE
682072852175616_919695858413313,B9-Banner-003,Tap Color,TRUE
1015107852153562_1061372067527140,B1-Banner-001,Solitaire Fun-IOS,TRUE
1015107852153562_1061381210859559,B1-Banner-002,Solitaire Fun-IOS,TRUE
1015107852153562_1061381597526187,B1-Banner-003,Solitaire Fun-IOS,TRUE
1250502285112983_1427340754095801,A4-RewardVideo-001,Word Swipe_DE,TRUE
1250502285112983_1427341304095746,A4-RewardVideo-002,Word Swipe_DE,TRUE
1250502285112983_1427341750762368,A4-RewardVideo-003,Word Swipe_DE,TRUE
1250502285112983_1427345820761961,A4-RewardVideo-004,Word Swipe_DE,TRUE
1250502285112983_1427352817427928,A4-Interstitial-001,Word Swipe_DE,TRUE
1250502285112983_1427353054094571,A4-Interstitial-002,Word Swipe_DE,TRUE
1250502285112983_1427353450761198,A4-Interstitial-003,Word Swipe_DE,TRUE
1250502285112983_1427347140761829,B4-RewardVideo-001,Word Swipe_DE,TRUE
1250502285112983_1427347690761774,B4-RewardVideo-002,Word Swipe_DE,TRUE
1250502285112983_1427348004095076,B4-RewardVideo-003,Word Swipe_DE,TRUE
1250502285112983_1427348784094998,B4-RewardVideo-004,Word Swipe_DE,TRUE
1250502285112983_1427350934094783,B4-RewardVideo-005,Word Swipe_DE,TRUE
1250502285112983_1427351320761411,B4-RewardVideo-006,Word Swipe_DE,TRUE
1250502285112983_1427351537428056,B4-RewardVideo-007,Word Swipe_DE,TRUE
1250502285112983_1427354224094454,B4-Interstitial-001,Word Swipe_DE,TRUE
1250502285112983_1427354514094425,B4-Interstitial-002,Word Swipe_DE,TRUE
1250502285112983_1427354827427727,B4-Interstitial-003,Word Swipe_DE,TRUE
1250502285112983_1427355097427700,B4-Interstitial-004,Word Swipe_DE,TRUE
1250502285112983_1427355467427663,B4-Interstitial-005,Word Swipe_DE,TRUE
1250502285112983_1427355667427643,B4-Interstitial-006,Word Swipe_DE,TRUE
638855533312125_638865609977784,RewardVideo-001,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_638865713311107,Interstitial-011,FreeCell Solitaire Fun-IOS,TRUE
142571163112987_415566412480126,A10-RewardVideo-003,Word Cross-IOS,TRUE
142571163112987_415569649146469,B10-RewardVideo-003,Word Cross-IOS,TRUE
142571163112987_415569862479781,B10-RewardVideo-004,Word Cross-IOS,TRUE
142571163112987_415571365812964,A10-RewardVideo-004,Word Cross-IOS,TRUE
142571163112987_415574259146008,A5-Interstitial-001,Word Cross-IOS,TRUE
142571163112987_415574479145986,A5-Interstitial-002,Word Cross-IOS,TRUE
142571163112987_415574672479300,A5-Interstitial-003,Word Cross-IOS,TRUE
142571163112987_415574805812620,OpenInterstitial-002,Word Cross-IOS,TRUE
142571163112987_415571849146249,B5-RewardVideo-001,Word Cross-IOS,TRUE
142571163112987_415572082479559,B5-RewardVideo-002,Word Cross-IOS,TRUE
142571163112987_415572362479531,B5-RewardVideo-003,Word Cross-IOS,TRUE
142571163112987_415573069146127,B5-RewardVideo-004,Word Cross-IOS,TRUE
142571163112987_415573239146110,B5-RewardVideo-005,Word Cross-IOS,TRUE
142571163112987_415573355812765,B5-RewardVideo-006,Word Cross-IOS,TRUE
142571163112987_415575169145917,A9-Interstitial-003,Word Cross-IOS,TRUE
142571163112987_415575532479214,A9-Interstitial-004,Word Cross-IOS,TRUE
142571163112987_415576609145773,A9-Interstitial-005,Word Cross-IOS,TRUE
142571163112987_415577762478991,A10-Interstitial-003,Word Cross-IOS,TRUE
142571163112987_415577982478969,B5-Interstitial-005,Word Cross-IOS,TRUE
142571163112987_415578282478939,OpenInterstitial-003,Word Cross-IOS,TRUE
305798193254873_728768567624498,B1-Banner-001,Pyramid Fishdom,TRUE
305798193254873_728769017624453,B1-Banner-002,Pyramid Fishdom,TRUE
305798193254873_728769234291098,B1-Banner-003,Pyramid Fishdom,TRUE
1464433560319269_2425714617524487,A4-RewardVideo-001,Word Cross_DE,TRUE
1464433560319269_2425715750857707,A4-RewardVideo-002,Word Cross_DE,TRUE
1464433560319269_2425716564190959,A4-RewardVideo-003,Word Cross_DE,TRUE
1464433560319269_2425716967524252,A4-RewardVideo-004,Word Cross_DE,TRUE
1464433560319269_2425742164188399,A4-Interstitial-001,Word Cross_DE,TRUE
1464433560319269_2425743057521643,A4-Interstitial-002,Word Cross_DE,TRUE
1464433560319269_2425747824187833,B4-RewardVideo-001,Word Cross_DE,TRUE
1464433560319269_2425748464187769,B4-RewardVideo-002,Word Cross_DE,TRUE
1464433560319269_2425749180854364,B4-RewardVideo-003,Word Cross_DE,TRUE
1464433560319269_2425749930854289,B4-RewardVideo-004,Word Cross_DE,TRUE
1464433560319269_2425750664187549,B4-RewardVideo-005,Word Cross_DE,TRUE
1464433560319269_2425751127520836,B4-RewardVideo-006,Word Cross_DE,TRUE
1464433560319269_2425752487520700,B4-Interstitial-001,Word Cross_DE,TRUE
1464433560319269_2425753324187283,B4-Interstitial-002,Word Cross_DE,TRUE
1464433560319269_2425754337520515,B4-Interstitial-003,Word Cross_DE,TRUE
1464433560319269_2425754730853809,B4-Interstitial-004,Word Cross_DE,TRUE
2272720433014032_2428824737403600,A1-RewardVideo-001,Word Swipe_FR-IOS,TRUE
2272720433014032_2428825094070231,A1-RewardVideo-002,Word Swipe_FR-IOS,TRUE
2272720433014032_2428825394070201,A1-RewardVideo-003,Word Swipe_FR-IOS,TRUE
2272720433014032_2428825610736846,A1-RewardVideo-004,Word Swipe_FR-IOS,TRUE
2272720433014032_2428825860736821,A1-Interstitial-001,Word Swipe_FR-IOS,TRUE
2272720433014032_2428826094070131,A1-Interstitial-002,Word Swipe_FR-IOS,TRUE
2272720433014032_2428826384070102,A1-Interstitial-003,Word Swipe_FR-IOS,TRUE
2272720433014032_2428826507403423,A1-Interstitial-004,Word Swipe_FR-IOS,TRUE
2272720433014032_2428826930736714,B1-RewardVideo-001,Word Swipe_FR-IOS,TRUE
2272720433014032_2428827264070014,B1-RewardVideo-002,Word Swipe_FR-IOS,TRUE
2272720433014032_2428827490736658,B1-RewardVideo-003,Word Swipe_FR-IOS,TRUE
2272720433014032_2428827720736635,B1-RewardVideo-004,Word Swipe_FR-IOS,TRUE
2272720433014032_2428827977403276,B1-RewardVideo-005,Word Swipe_FR-IOS,TRUE
2272720433014032_2428828237403250,B1-RewardVideo-006,Word Swipe_FR-IOS,TRUE
2272720433014032_2428828454069895,B1-Interstitial-001,Word Swipe_FR-IOS,TRUE
2272720433014032_2428828950736512,B1-Interstitial-002,Word Swipe_FR-IOS,TRUE
2272720433014032_2428829127403161,B1-Interstitial-003,Word Swipe_FR-IOS,TRUE
2272720433014032_2428829404069800,B1-Interstitial-004,Word Swipe_FR-IOS,TRUE
2272720433014032_2428829604069780,B1-Interstitial-005,Word Swipe_FR-IOS,TRUE
174530849828564_467762100505436,A7-RewardVideo-001,Word Across,TRUE
174530849828564_467762197172093,A7-RewardVideo-002,Word Across,TRUE
174530849828564_467762410505405,A7-RewardVideo-003,Word Across,TRUE
174530849828564_467762867172026,A7-Interstitial-001,Word Across,TRUE
174530849828564_467763023838677,A7-Interstitial-002,Word Across,TRUE
174530849828564_467763247171988,A7-Interstitial-003,Word Across,TRUE
174530849828564_467763397171973,A7-Interstitial-004,Word Across,TRUE
174530849828564_467764023838577,B7-RewardVideo-001,Word Across,TRUE
174530849828564_467764413838538,B7-RewardVideo-002,Word Across,TRUE
174530849828564_467764660505180,B7-RewardVideo-003,Word Across,TRUE
174530849828564_467765037171809,B7-RewardVideo-004,Word Across,TRUE
174530849828564_467765157171797,B7-RewardVideo-005,Word Across,TRUE
174530849828564_467765323838447,B7-Interstitial-001,Word Across,TRUE
174530849828564_467766057171707,B7-Interstitial-002,Word Across,TRUE
174530849828564_467766190505027,B7-Interstitial-003,Word Across,TRUE
174530849828564_467766353838344,B7-Interstitial-004,Word Across,TRUE
174530849828564_467766460505000,B7-Interstitial-005,Word Across,TRUE
377744832638820_762491774164122,A4-RewardVideo-001,Word Cross_FR,TRUE
377744832638820_762492040830762,A4-RewardVideo-002,Word Cross_FR,TRUE
377744832638820_762492244164075,A4-RewardVideo-003,Word Cross_FR,TRUE
377744832638820_762492390830727,A4-RewardVideo-004,Word Cross_FR,TRUE
377744832638820_762492587497374,A4-HB-Interstitial-001,Word Cross_FR,TRUE
377744832638820_762492750830691,A4-HB-Interstitial-002,Word Cross_FR,TRUE
377744832638820_762493217497311,B4-RewardVideo-001,Word Cross_FR,TRUE
377744832638820_762493367497296,B4-RewardVideo-002,Word Cross_FR,TRUE
377744832638820_762493584163941,B4-RewardVideo-003,Word Cross_FR,TRUE
377744832638820_762493774163922,B4-RewardVideo-004,Word Cross_FR,TRUE
377744832638820_762493910830575,B4-RewardVideo-005,Word Cross_FR,TRUE
377744832638820_762494180830548,B4-Interstitial-001,Word Cross_FR,TRUE
377744832638820_762494337497199,B4-Interstitial-002,Word Cross_FR,TRUE
377744832638820_762494730830493,B4-HB-Interstitial-001,Word Cross_FR,TRUE
377744832638820_762494924163807,B4-HB-Interstitial-002,Word Cross_FR,TRUE
309352379566511_718112412023837,A2-RewardVideo-001,Word Cross_FR-IOS,TRUE
309352379566511_718112748690470,A2-RewardVideo-002,Word Cross_FR-IOS,TRUE
309352379566511_718112978690447,A2-RewardVideo-003,Word Cross_FR-IOS,TRUE
309352379566511_718113462023732,A2-RewardVideo-004,Word Cross_FR-IOS,TRUE
309352379566511_718113738690371,A2-Interstitial-001,Word Cross_FR-IOS,TRUE
309352379566511_718114458690299,A5-RewardVideo-001,Word Cross_FR-IOS,TRUE
309352379566511_718115408690204,B2-RewardVideo-005,Word Cross_FR-IOS,TRUE
309352379566511_718115632023515,B2-Interstitial-001,Word Cross_FR-IOS,TRUE
309352379566511_718115892023489,B2-Interstitial-002,Word Cross_FR-IOS,TRUE
309352379566511_718116158690129,B2-Interstitial-003,Word Cross_FR-IOS,TRUE
309352379566511_718116152023463,B2-Interstitial-004,Word Cross_FR-IOS,TRUE
309352379566511_718116988690046,B2-Interstitial-005,Word Cross_FR-IOS,TRUE
682072852175616_926166214432944,B11-RewardVideo-001,Tap Color,TRUE
682072852175616_926173367765562,B11-RewardVideo-002,Tap Color,TRUE
682072852175616_926173581098874,B11-RewardVideo-003,Tap Color,TRUE
682072852175616_926173981098834,B11-RewardVideo-004,Tap Color,TRUE
682072852175616_926174227765476,B11-RewardVideo-005,Tap Color,TRUE
682072852175616_926181131098119,B11-Interstitial-001,Tap Color,TRUE
682072852175616_926181664431399,B11-Interstitial-002,Tap Color,TRUE
682072852175616_926182064431359,B11-Interstitial-003,Tap Color,TRUE
682072852175616_926182211098011,B11-Interstitial-004,Tap Color,TRUE
814097462057274_1714385662028445,A2-Banner-001,Classic Solitaire,TRUE
814097462057274_1714385955361749,A2-Banner-002,Classic Solitaire,TRUE
814097462057274_1714386162028395,A2-Banner-003,Classic Solitaire,TRUE
814097462057274_1714387165361628,B2-Banner-001,Classic Solitaire,TRUE
814097462057274_1714387422028269,B2-Banner-002,Classic Solitaire,TRUE
814097462057274_1714388312028180,B2-Banner-003,Classic Solitaire,TRUE
682072852175616_929841547398744,A8-RewardVideo-005,Tap Color,TRUE
1109216509284184_1115370545335447,RewardVideo-001,FreeCell Solitaire Fun,TRUE
1109216509284184_1115370785335423,Interstitial-001,FreeCell Solitaire Fun,TRUE
237470269973217_910008356052735,A3-Interstitial-001,Super Challenges,TRUE
237470269973217_910008766052694,A3-Interstitial-002,Super Challenges,TRUE
237470269973217_910009426052628,A3-RewardVideo-001,Super Challenges,TRUE
237470269973217_910010039385900,B3-Interstitial-001,Super Challenges,TRUE
237470269973217_910010309385873,B3-Interstitial-002,Super Challenges,TRUE
237470269973217_910010622719175,B3-RewardVideo-001,Super Challenges,TRUE
1915827571988892_2354498588121786,B6-Banner-001,Word Cross,TRUE
1915827571988892_2354498738121771,B6-Banner-002,Word Cross,TRUE
1915827571988892_2354498884788423,B6-Banner-003,Word Cross,TRUE
335316257201365_527013648031624,B8-Banner-001,Word Swipe,TRUE
335316257201365_527013778031611,B8-Banner-002,Word Swipe,TRUE
335316257201365_527013911364931,B8-Banner-003,Word Swipe,TRUE
505621329820152_940127659702848,A1-Banner-001,Word Shuffle_PT,TRUE
505621329820152_940127896369491,B1-Banner-001,Word Shuffle_PT,TRUE
505621329820152_940128009702813,B1-Banner-002,Word Shuffle_PT,TRUE
505621329820152_940128129702801,B1-Banner-003,Word Shuffle_PT,TRUE
682072852175616_931349897247909,New-Interstitial-US-001,Tap Color,TRUE
1544926392290532_2467106183405877,A3-RewardVideo-001,Word Across_FR,TRUE
1544926392290532_2467106716739157,A3-RewardVideo-002,Word Across_FR,TRUE
1544926392290532_2467107053405790,A3-RewardVideo-003,Word Across_FR,TRUE
1544926392290532_2467108026739026,A3-RewardVideo-004,Word Across_FR,TRUE
1544926392290532_2467109053405590,B3-RewardVideo-001,Word Across_FR,TRUE
1544926392290532_2467109443405551,B3-RewardVideo-002,Word Across_FR,TRUE
1544926392290532_2467109913405504,B3-RewardVideo-003,Word Across_FR,TRUE
1544926392290532_2467110530072109,B3-RewardVideo-004,Word Across_FR,TRUE
1544926392290532_2467111883405307,B3-RewardVideo-005,Word Across_FR,TRUE
1544926392290532_2467135656736263,A5-Interstitial-002,Word Across_FR,TRUE
1544926392290532_2467136043402891,A5-Interstitial-004,Word Across_FR,TRUE
1544926392290532_2467136480069514,A5-Interstitial-006,Word Across_FR,TRUE
1544926392290532_2467136770069485,B3-Interstitial-004,Word Across_FR,TRUE
390529194892690_465350000743942,A1-RewardVideo-001,Word Swipe Pic-IOS,TRUE
390529194892690_465350310743911,A1-Interstitial-001,Word Swipe Pic-IOS,TRUE
390529194892690_465351717410437,B1-RewardVideo-001,Word Swipe Pic-IOS,TRUE
390529194892690_465352440743698,B1-RewardVideo-002,Word Swipe Pic-IOS,TRUE
390529194892690_465352574077018,B1-RewardVideo-003,Word Swipe Pic-IOS,TRUE
390529194892690_465352654077010,B1-RewardVideo-004,Word Swipe Pic-IOS,TRUE
390529194892690_465353284076947,B1-Interstitial-001,Word Swipe Pic-IOS,TRUE
390529194892690_465353410743601,B1-Interstitial-002,Word Swipe Pic-IOS,TRUE
390529194892690_465353560743586,B1-Interstitial-003,Word Swipe Pic-IOS,TRUE
390529194892690_465353700743572,B1-Interstitial-004,Word Swipe Pic-IOS,TRUE
1544926392290532_2467108580072304,A3-HB-Interstitial-001,Word Across_FR,TRUE
1544926392290532_2467137046736124,B3-HB-Interstitial-001,Word Across_FR,TRUE
1015107852153562_1070292983301715,B1-Banner-004,Solitaire Fun-IOS,TRUE
682072852175616_932048870511345,B11-RewardVideo-006,Tap Color,TRUE
363288704427751_556042351819051,A2-RewardVideo-001,Classic Solitaire World,TRUE
363288704427751_556042558485697,A2-RewardVideo-002,Classic Solitaire World,TRUE
363288704427751_556042758485677,A2-RewardVideo-003,Classic Solitaire World,TRUE
363288704427751_556042911818995,A2-RewardVideo-004,Classic Solitaire World,TRUE
363288704427751_556043071818979,A2-Interstitial-001,Classic Solitaire World,TRUE
363288704427751_556043195152300,A2-Interstitial-002,Classic Solitaire World,TRUE
363288704427751_556043628485590,A2-Interstitial-003,Classic Solitaire World,TRUE
363288704427751_556043895152230,A2-Interstitial-004,Classic Solitaire World,TRUE
363288704427751_556089461814340,B2-RewardVideo-001,Classic Solitaire World,TRUE
363288704427751_556089465147673,B2-RewardVideo-002,Classic Solitaire World,TRUE
363288704427751_556090635147556,B2-RewardVideo-003,Classic Solitaire World,TRUE
363288704427751_556090761814210,B2-RewardVideo-004,Classic Solitaire World,TRUE
363288704427751_556091065147513,B2-Interstitial-001,Classic Solitaire World,TRUE
363288704427751_556091355147484,B2-Interstitial-002,Classic Solitaire World,TRUE
363288704427751_556091461814140,B2-Interstitial-003,Classic Solitaire World,TRUE
363288704427751_556091581814128,B2-Interstitial-004,Classic Solitaire World,TRUE
363288704427751_556091695147450,B2-Interstitial-005,Classic Solitaire World,TRUE
322840368524169_591474304994106,A1-Interstitial-001,New Solitaire Lite,TRUE
322840368524169_591480624993474,B1-Interstitial-001,New Solitaire Lite,TRUE
322840368524169_591481314993405,B1-Interstitial-002,New Solitaire Lite,TRUE
322840368524169_591481574993379,B1-Interstitial-003,New Solitaire Lite,TRUE
322840368524169_591481851660018,B1-Interstitial-004,New Solitaire Lite,TRUE
1870510929709691_2493230070771104,A10-RewardVideo-004new,Tap Color-IOS,TRUE
2468532056500142_2651596501527029,Banner-001,Solitaire Fun,TRUE
103589533475582_762688117565717,A3-RewardVideo-001,Solitaire Collection,TRUE
103589533475582_762730587561470,B3-RewardVideo-001,Solitaire Collection,TRUE
103589533475582_762730630894799,B3-RewardVideo-002,Solitaire Collection,TRUE
103589533475582_762732344227961,B3-RewardVideo-003,Solitaire Collection,TRUE
103589533475582_762730577561471,B3-RewardVideo-004,Solitaire Collection,TRUE
103589533475582_762745127560016,B3-RewardVideo-005,Solitaire Collection,TRUE
1109216509284184_1118179895054512,New-RewardVideo-001,FreeCell Solitaire Fun,TRUE
1109216509284184_1118180158387819,New-RewardVideo-002,FreeCell Solitaire Fun,TRUE
1109216509284184_1118180408387794,New-RewardVideo-003,FreeCell Solitaire Fun,TRUE
1109216509284184_1118180571721111,New-RewardVideo-004,FreeCell Solitaire Fun,TRUE
1109216509284184_1118181051721063,New-Interstitial-001,FreeCell Solitaire Fun,TRUE
1109216509284184_1118181318387703,New-Interstitial-002,FreeCell Solitaire Fun,TRUE
1109216509284184_1118181461721022,New-Interstitial-003,FreeCell Solitaire Fun,TRUE
1109216509284184_1118181565054345,New-Interstitial-004,FreeCell Solitaire Fun,TRUE
1109216509284184_1118213635051138,Banner-001,FreeCell Solitaire Fun,TRUE
706328189887212_706331513220213,RewardVideo-001,Spider Solitaire Fun,TRUE
706328189887212_706331829886848,RewardVideo-002,Spider Solitaire Fun,TRUE
706328189887212_706332019886829,RewardVideo-003,Spider Solitaire Fun,TRUE
706328189887212_706332139886817,RewardVideo-004,Spider Solitaire Fun,TRUE
706328189887212_706334303219934,Interstitial-001,Spider Solitaire Fun,TRUE
706328189887212_706334516553246,Interstitial-002,Spider Solitaire Fun,TRUE
706328189887212_706334689886562,Interstitial-003,Spider Solitaire Fun,TRUE
706328189887212_706334799886551,Interstitial-004,Spider Solitaire Fun,TRUE
706328189887212_706373436549354,Banner-001,Spider Solitaire Fun,TRUE
811094915975104_811337659284163,RewardVideo-001,Spider Solitaire Fun-IOS,TRUE
811094915975104_811337999284129,RewardVideo-002,Spider Solitaire Fun-IOS,TRUE
811094915975104_811338212617441,RewardVideo-003,Spider Solitaire Fun-IOS,TRUE
811094915975104_811338419284087,RewardVideo-004,Spider Solitaire Fun-IOS,TRUE
811094915975104_811338632617399,Interstitial-001,Spider Solitaire Fun-IOS,TRUE
811094915975104_811338879284041,Interstitial-002,Spider Solitaire Fun-IOS,TRUE
811094915975104_811339125950683,Interstitial-003,Spider Solitaire Fun-IOS,TRUE
811094915975104_811339309283998,Interstitial-004,Spider Solitaire Fun-IOS,TRUE
811094915975104_811339645950631,Banner-001,Spider Solitaire Fun-IOS,TRUE
638855533312125_647187545812257,New-RewardVideo-001,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647187692478909,New-RewardVideo-002,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647187902478888,New-RewardVideo-003,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647188109145534,New-RewardVideo-004,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647188542478824,New-Interstitial-001,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647188725812139,New-Interstitial-002,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647188932478785,New-Interstitial-003,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647189012478777,New-Interstitial-004,FreeCell Solitaire Fun-IOS,TRUE
638855533312125_647189179145427,New-Banner-001,FreeCell Solitaire Fun-IOS,TRUE
682072852175616_935520803497485,A12-Interstitial-001,Tap Color,TRUE
682072852175616_935521030164129,A12-Interstitial-002,Tap Color,TRUE
682072852175616_935521243497441,A12-Interstitial-003,Tap Color,TRUE
682072852175616_935521400164092,A12-Interstitial-004,Tap Color,TRUE
682072852175616_935521586830740,A12-Interstitial-005,Tap Color,TRUE
682072852175616_935521806830718,B12-Interstitial-001,Tap Color,TRUE
682072852175616_935522060164026,B12-Interstitial-002,Tap Color,TRUE
682072852175616_935522396830659,B12-Interstitial-003,Tap Color,TRUE
682072852175616_935522703497295,B12-Interstitial-004,Tap Color,TRUE
682072852175616_935522866830612,B12-Interstitial-005,Tap Color,TRUE
682072852175616_936376310078601,US-RewardVideo-001,Tap Color,TRUE
682072852175616_936376486745250,US-RewardVideo-002,Tap Color,TRUE
682072852175616_936376783411887,US-RewardVideo-003,Tap Color,TRUE
682072852175616_936377040078528,US-RewardVideo-004,Tap Color,TRUE
682072852175616_936378803411685,US-RewardVideo-005,Tap Color,TRUE
1870510929709691_2501351326625645,A13-Interstitial-001,Tap Color-IOS,TRUE
1870510929709691_2501352486625529,A13-Interstitial-002,Tap Color-IOS,TRUE
1870510929709691_2501353559958755,A13-Interstitial-003,Tap Color-IOS,TRUE
1870510929709691_2501354783291966,A13-Interstitial-004,Tap Color-IOS,TRUE
1870510929709691_2501351796625598,B13-Interstitial-001,Tap Color-IOS,TRUE
1870510929709691_2501359039958207,B13-Interstitial-002,Tap Color-IOS,TRUE
1870510929709691_2501354013292043,B13-Interstitial-003,Tap Color-IOS,TRUE
1870510929709691_2501352966625481,B13-Interstitial-004,Tap Color-IOS,TRUE
405566526687398_532016440709072,A3-RewardVideo-001,Word Swipe_FR,TRUE
405566526687398_532016907375692,A3-RewardVideo-002,Word Swipe_FR,TRUE
405566526687398_532017087375674,A3-RewardVideo-003,Word Swipe_FR,TRUE
405566526687398_532017234042326,A3-RewardVideo-004,Word Swipe_FR,TRUE
405566526687398_532017617375621,A3-RewardVideo-005,Word Swipe_FR,TRUE
405566526687398_532017800708936,A3-Interstitial-001,Word Swipe_FR,TRUE
405566526687398_532017950708921,A3-Interstitial-002,Word Swipe_FR,TRUE
405566526687398_532018150708901,A3-Interstitial-003,Word Swipe_FR,TRUE
405566526687398_532018287375554,A3-Interstitial-004,Word Swipe_FR,TRUE
405566526687398_532018400708876,A3-Interstitial-005,Word Swipe_FR,TRUE
405566526687398_532020764041973,B3-RewardVideo-001,Word Swipe_FR,TRUE
405566526687398_532020867375296,B3-RewardVideo-002,Word Swipe_FR,TRUE
405566526687398_532021000708616,B3-RewardVideo-003,Word Swipe_FR,TRUE
405566526687398_532021134041936,B3-RewardVideo-004,Word Swipe_FR,TRUE
405566526687398_532021250708591,B3-RewardVideo-005,Word Swipe_FR,TRUE
405566526687398_532021400708576,B3-Interstitial-001,Word Swipe_FR,TRUE
405566526687398_532021594041890,B3-Interstitial-002,Word Swipe_FR,TRUE
405566526687398_532021820708534,B3-Interstitial-003,Word Swipe_FR,TRUE
405566526687398_532022040708512,B3-Interstitial-004,Word Swipe_FR,TRUE
405566526687398_532022494041800,B3-Interstitial-005,Word Swipe_FR,TRUE
2378361838888108_2645768118814144,A2-RewardVideo-001,Word Swipe Pic,TRUE
2378361838888108_2645768435480779,A2-RewardVideo-002,Word Swipe Pic,TRUE
2378361838888108_2645768828814073,A2-RewardVideo-003,Word Swipe Pic,TRUE
2378361838888108_2645769115480711,A2-RewardVideo-004,Word Swipe Pic,TRUE
2378361838888108_2645769508814005,A2-RewardVideo-005,Word Swipe Pic,TRUE
2378361838888108_2645769908813965,A2-Interstitial-001,Word Swipe Pic,TRUE
2378361838888108_2645770165480606,A2-Interstitial-002,Word Swipe Pic,TRUE
2378361838888108_2645770468813909,A2-Interstitial-003,Word Swipe Pic,TRUE
2378361838888108_2645770715480551,A2-Interstitial-004,Word Swipe Pic,TRUE
2378361838888108_2645772932146996,B2-RewardVideo-001,Word Swipe Pic,TRUE
2378361838888108_2645773312146958,B2-RewardVideo-002,Word Swipe Pic,TRUE
2378361838888108_2645773812146908,B2-RewardVideo-003,Word Swipe Pic,TRUE
2378361838888108_2645774235480199,B2-RewardVideo-004,Word Swipe Pic,TRUE
2378361838888108_2645774548813501,B2-RewardVideo-005,Word Swipe Pic,TRUE
2378361838888108_2645774962146793,B2-Interstitial-001,Word Swipe Pic,TRUE
2378361838888108_2645775365480086,B2-Interstitial-002,Word Swipe Pic,TRUE
2378361838888108_2645775682146721,B2-Interstitial-003,Word Swipe Pic,TRUE
2378361838888108_2645775988813357,B2-Interstitial-004,Word Swipe Pic,TRUE
2378361838888108_2645776318813324,B2-Interstitial-005,Word Swipe Pic,TRUE
220843158804680_269158587306470,A1-RewardVideo-001,Word Board-IOS,TRUE
220843158804680_269158743973121,A1-Interstitial-001,Word Board-IOS,TRUE
220843158804680_269158970639765,B1-RewardVideo-001,Word Board-IOS,TRUE
220843158804680_269159117306417,B1-RewardVideo-002,Word Board-IOS,TRUE
220843158804680_269159230639739,B1-RewardVideo-003,Word Board-IOS,TRUE
220843158804680_269159370639725,B1-RewardVideo-004,Word Board-IOS,TRUE
220843158804680_269159490639713,B1-RewardVideo-005,Word Board-IOS,TRUE
220843158804680_269159650639697,B1-Interstitial-001,Word Board-IOS,TRUE
220843158804680_269159793973016,B1-Interstitial-002,Word Board-IOS,TRUE
220843158804680_269159943973001,B1-Interstitial-003,Word Board-IOS,TRUE
220843158804680_269160040639658,B1-Interstitial-004,Word Board-IOS,TRUE
2302037113445625_2375743742741628,A1-RewardVideo-001,Word Board,TRUE
2302037113445625_2375743879408281,A1-Interstitial-001,Word Board,TRUE
2302037113445625_2375744026074933,B1-RewardVideo-001,Word Board,TRUE
2302037113445625_2375744176074918,B1-RewardVideo-002,Word Board,TRUE
