placementId,appName,status,siteName
ca-app-pub-9240980261558928/6457103119,Word Swipe_DE-IOS,TRUE,B5-Interstitial-003
ca-app-pub-9240980261558928/9522814491,Word Swipe_DE-IOS,TRUE,OpenInterstitial-003
ca-app-pub-9240980261558928/1470507923,Word Swipe Pic,TRUE,A1-RewardVideo-001
ca-app-pub-9240980261558928/2208874526,Word Swipe Pic,TRUE,A1-Interstitial-001
ca-app-pub-9240980261558928/9568489797,Word Swipe Pic,TRUE,B1-RewardVideo-001
ca-app-pub-9240980261558928/9185346415,Word Swipe Pic,TRUE,B1-RewardVideo-002
ca-app-pub-9240980261558928/1306856390,Word Swipe Pic,TRUE,B1-RewardVideo-003
ca-app-pub-9240980261558928/1392478697,Word Swipe Pic,TRUE,B1-Interstitial-001
ca-app-pub-9240980261558928/8069567685,Word Swipe Pic,TRUE,B1-Interstitial-002
ca-app-pub-9240980261558928/5443404343,Word Swipe Pic,TRUE,B1-Interstitial-003
ca-app-pub-9240980261558928/5344235952,Word Swipe_ES-IOS,TRUE,A1-RewardVideo-001
ca-app-pub-9240980261558928/9722464663,Word Swipe_ES-IOS,TRUE,A1-RewardVideo-002
ca-app-pub-9240980261558928/4003234120,Word Swipe_ES-IOS,TRUE,A1-RewardVideo-003
ca-app-pub-9240980261558928/7559335753,Word Swipe_ES-IOS,TRUE,A1-Interstitial-001
ca-app-pub-9240980261558928/7702805984,Word Swipe_ES-IOS,TRUE,A1-Interstitial-002
ca-app-pub-9240980261558928/3244207298,Word Swipe_ES-IOS,TRUE,A1-Interstitial-003
ca-app-pub-9240980261558928/8840148904,Word Swipe_ES-IOS,TRUE,B1-RewardVideo-001
ca-app-pub-9240980261558928/8349194318,Word Swipe_ES-IOS,TRUE,B1-RewardVideo-002
ca-app-pub-9240980261558928/7725347514,Word Swipe_ES-IOS,TRUE,B1-RewardViedo-003new
ca-app-pub-9240980261558928/5419778641,Word Swipe_ES-IOS,TRUE,B1-Interstitial-001
ca-app-pub-9240980261558928/1480533635,Word Swipe_ES-IOS,TRUE,B1-Interstitial-002
ca-app-pub-9240980261558928/2602043615,Word Swipe_ES-IOS,TRUE,B1-Interstitial-003
ca-app-pub-9240980261558928/6652969261,Word Cross_JA,TRUE,A4-RewardVideo-001
ca-app-pub-9240980261558928/5723509903,Word Cross_JA,TRUE,A4-RewardVideo-002
ca-app-pub-9240980261558928/1784264893,Word Cross_JA,TRUE,A4-RewardVideo-003
ca-app-pub-9240980261558928/9088039845,Word Cross_JA,TRUE,A4-Interstitial-001
ca-app-pub-9240980261558928/3835713160,Word Cross_JA,TRUE,A4-Interstitial-002
ca-app-pub-9240980261558928/8704896460,Word Cross_JA,TRUE,A4-Interstitial-003
ca-app-pub-9240980261558928/5312446366,Word Cross_JA,TRUE,B4-RewardVideo-001
ca-app-pub-9240980261558928/5120874679,Word Cross_JA,TRUE,B4-RewardVideo-002
ca-app-pub-9240980261558928/4929302983,Word Cross_JA,TRUE,B4-RewardVideo-003
ca-app-pub-9240980261558928/8672627942,Word Cross_JA,TRUE,B4-Interstitial-001
ca-app-pub-9240980261558928/6269825880,Word Cross_JA,TRUE,B4-Interstitial-003
ca-app-pub-9240980261558928/8851757198,Word Cross_JA,TRUE,B4-Interstitial-004
ca-app-pub-9240980261558928/7930391915,Word Swipe_JA,TRUE,A4-RewardVideo-001
ca-app-pub-9240980261558928/1173411870,Word Swipe_JA,TRUE,A4-RewardVideo-002
ca-app-pub-9240980261558928/7986232236,Word Swipe_JA,TRUE,A4-RewardVideo-003
ca-app-pub-9240980261558928/6790353025,Word Swipe_JA,TRUE,A4-Interstitial-001
ca-app-pub-9240980261558928/4546159601,Word Swipe_JA,TRUE,A4-Interstitial-002
ca-app-pub-9240980261558928/4902556282,Word Swipe_JA,TRUE,A4-Interstitial-003
ca-app-pub-9240980261558928/5547771159,Word Swipe_JA,TRUE,B4-RewardVideo-001
ca-app-pub-9240980261558928/8002188884,Word Swipe_JA,TRUE,B4-RewardVideo-002
ca-app-pub-9240980261558928/7205285996,Word Swipe_JA,TRUE,B4-RewardVideo-003
ca-app-pub-9240980261558928/8206203016,Word Swipe_JA,TRUE,B4-Interstitial-001
ca-app-pub-9240980261558928/2248472789,Word Swipe_JA,TRUE,B4-Interstitial-002
ca-app-pub-9240980261558928/9327712998,Word Swipe_JA,TRUE,B4-Interstitial-003
ca-app-pub-9240980261558928/8228176328,Tap Color,TRUE,A9-Banner-001
ca-app-pub-9240980261558928/6365248553,Tap Color,TRUE,A9-Banner-002
ca-app-pub-9240980261558928/2161940353,Tap Color,TRUE,A9-Banner-003
ca-app-pub-9240980261558928/3901918500,Tap Color,TRUE,B9-Banner-001
ca-app-pub-9240980261558928/9785618811,Tap Color,TRUE,B9-Banner-002
ca-app-pub-9240980261558928/6113148876,Tap Color,TRUE,B9-Banner-003
ca-app-pub-9240980261558928/8453060113,Solitaire Fun-IOS,TRUE,B1-Banner-001
ca-app-pub-9240980261558928/9191781933,Solitaire Fun-IOS,TRUE,B1-Banner-002
ca-app-pub-9240980261558928/6310112507,Solitaire Fun-IOS,TRUE,B1-Banner-003
ca-app-pub-9240980261558928/3136922741,Word Swipe_DE,TRUE,A4-RewardVideo-001
ca-app-pub-9240980261558928/9319187714,Word Swipe_DE,TRUE,A4-RewardVideo-002
ca-app-pub-9240980261558928/7910258340,Word Swipe_DE,TRUE,A4-RewardVideo-003
ca-app-pub-9240980261558928/9325064751,Word Swipe_DE,TRUE,A4-Interstitial-001
ca-app-pub-9240980261558928/2759656401,Word Swipe_DE,TRUE,A4-Interstitial-002
ca-app-pub-9240980261558928/5224385256,Word Swipe_DE,TRUE,A4-Interstitial-003
ca-app-pub-9240980261558928/2023506845,Word Swipe_DE,TRUE,B4-RewardVideo-001
ca-app-pub-9240980261558928/2312933847,Word Swipe_DE,TRUE,B4-RewardVideo-002
ca-app-pub-9240980261558928/2039463497,Word Swipe_DE,TRUE,B4-RewardVideo-003
ca-app-pub-9240980261558928/6064476599,Word Swipe_DE,TRUE,B4-Interstitial-001
ca-app-pub-9240980261558928/5663368958,Word Swipe_DE,TRUE,B4-Interstitial-002
ca-app-pub-9240980261558928/9219470580,Word Swipe_DE,TRUE,B4-Interstitial-003
ca-app-pub-9240980261558928/2476585379,FreeCell Solitaire Fun-IOS,TRUE,RewardVideo-001
ca-app-pub-9240980261558928/6988537846,FreeCell Solitaire Fun-IOS,TRUE,Interstitial-011
ca-app-pub-9240980261558928/3049292838,FreeCell Solitaire Fun-IOS,TRUE,Banner-001
ca-app-pub-9240980261558928/9101934985,Solitaire Fun-IOS,TRUE,A1-Banner-001
ca-app-pub-9240980261558928/1566489073,Word Cross-IOS,TRUE,A5-RewardVideo-001
ca-app-pub-9240980261558928/9608630626,Word Cross-IOS,TRUE,A5-RewardVideo-002
ca-app-pub-9240980261558928/8744279125,Word Cross-IOS,TRUE,A5-RewardVideo-003
ca-app-pub-9240980261558928/3996732368,Word Cross-IOS,TRUE,A5-Interstitial-001
ca-app-pub-9240980261558928/9795853951,Word Cross-IOS,TRUE,A5-Interstitial-002
ca-app-pub-9240980261558928/5609675867,Word Cross-IOS,TRUE,A5-Interstitial-003
ca-app-pub-9240980261558928/6991309483,Word Cross-IOS,TRUE,OpenInterstitial-002
ca-app-pub-9240980261558928/6675345520,Word Cross-IOS,TRUE,B5-RewardVideo-001
ca-app-pub-9240980261558928/8880010495,Word Cross-IOS,TRUE,B5-RewardVideo-002
ca-app-pub-9240980261558928/9082017015,Word Cross-IOS,TRUE,B5-RewardVideo-003
ca-app-pub-9240980261558928/4557622105,Word Cross-IOS,TRUE,B5-Interstitial-001
ca-app-pub-9240980261558928/9245668546,Word Cross-IOS,TRUE,B5-Interstitial-002
ca-app-pub-9240980261558928/6236361826,Word Cross-IOS,TRUE,B5-Interstitial-003
ca-app-pub-9240980261558928/8520013575,Word Cross-IOS,TRUE,OpenInterstitial-003
ca-app-pub-9240980261558928/8671556112,Pyramid Fishdom,TRUE,B1-Banner-001
ca-app-pub-9240980261558928/9767702283,Pyramid Fishdom,TRUE,B1-Banner-002
ca-app-pub-9240980261558928/3202293932,Pyramid Fishdom,TRUE,B1-Banner-003
ca-app-pub-9240980261558928/3749088849,Pyramid Fishdom,TRUE,A1-Banner-001
ca-app-pub-9240980261558928/9954037568,Word Cross_DE,TRUE,A4-RewardVideo-001
ca-app-pub-9240980261558928/7136302532,Word Cross_DE,TRUE,A4-RewardVideo-002
ca-app-pub-9240980261558928/8729898889,Word Cross_DE,TRUE,A4-RewardVideo-003
ca-app-pub-9240980261558928/9851408860,Word Cross_DE,TRUE,A4-Interstitial-001
ca-app-pub-9240980261558928/6561587464,Word Cross_DE,TRUE,A4-Interstitial-002
ca-app-pub-9240980261558928/3935424126,Word Cross_DE,TRUE,A4-Interstitial-003
ca-app-pub-9240980261558928/1698760132,Word Cross_DE,TRUE,B4-RewardVideo-001
ca-app-pub-9240980261558928/4024367114,Word Cross_DE,TRUE,B4-RewardVideo-002
ca-app-pub-9240980261558928/5446433453,Word Cross_DE,TRUE,B4-RewardVideo-003
ca-app-pub-9240980261558928/2136570378,Word Cross_DE,TRUE,B4-Interstitial-001
ca-app-pub-9240980261558928/1124045062,Word Cross_DE,TRUE,B4-Interstitial-002
ca-app-pub-9240980261558928/7005753677,Word Cross_DE,TRUE,B4-Interstitial-003
ca-app-pub-9240980261558928/9573380725,Word Swipe_FR-IOS,TRUE,A1-RewardVideo-001
ca-app-pub-9240980261558928/4129482356,Word Swipe_FR-IOS,TRUE,A1-RewardVideo-002
ca-app-pub-9240980261558928/2624828991,Word Swipe_FR-IOS,TRUE,A1-RewardVideo-003
ca-app-pub-9240980261558928/3746338971,Word Swipe_FR-IOS,TRUE,A1-Interstitial-001
ca-app-pub-9240980261558928/2618473025,Word Swipe_FR-IOS,TRUE,A1-Interstitial-002
ca-app-pub-9240980261558928/3554767286,Word Swipe_FR-IOS,TRUE,A1-Interstitial-003
ca-app-pub-9240980261558928/5380367736,Word Swipe_FR-IOS,TRUE,B1-RewardVideo-001
ca-app-pub-9240980261558928/9128041058,Word Swipe_FR-IOS,TRUE,B1-RewardVideo-002
ca-app-pub-9240980261558928/4189192106,Word Swipe_FR-IOS,TRUE,B1-RewardVideo-003
ca-app-pub-9240980261558928/7221376091,Word Swipe_FR-IOS,TRUE,B1-Interstitial-001
ca-app-pub-9240980261558928/2426901333,Word Swipe_FR-IOS,TRUE,B1-Interstitial-002
ca-app-pub-9240980261558928/9674835961,Word Swipe_FR-IOS,TRUE,B1-Interstitial-003
ca-app-pub-9240980261558928/6371328855,Word Across,TRUE,B7-RewardVideo-001
ca-app-pub-9240980261558928/8614348816,Word Across,TRUE,B7-RewardVideo-002
ca-app-pub-9240980261558928/3170450440,Word Across,TRUE,B7-RewardVideo-003
ca-app-pub-9240980261558928/3142530283,Word Across,TRUE,B7-Interstitial-001
ca-app-pub-9240980261558928/8622087675,Word Across,TRUE,B7-Interstitial-002
ca-app-pub-9240980261558928/8964389523,Word Across,TRUE,B7-Interstitial-003
ca-app-pub-9240980261558928/4546879783,Word Cross_FR,TRUE,A4-RewardVideo-001
ca-app-pub-9240980261558928/5045094305,Word Cross_FR,TRUE,A4-RewardVideo-002
ca-app-pub-9240980261558928/6932891041,Word Cross_FR,TRUE,A4-RewardVideo-003
ca-app-pub-9240980261558928/9151860275,Word Cross_FR,TRUE,A4-Interstitial-001
ca-app-pub-9240980261558928/9803075895,Word Cross_FR,TRUE,A4-Interstitial-002
ca-app-pub-9240980261558928/1673304438,Word Cross_FR,TRUE,A4-Interstitial-003
ca-app-pub-9240980261558928/8078451752,Word Cross_FR,TRUE,B4-RewardVideo-001
ca-app-pub-9240980261558928/7346441127,Word Cross_FR,TRUE,B4-RewardVideo-002
ca-app-pub-9240980261558928/9984212755,Word Cross_FR,TRUE,B4-RewardVideo-003
ca-app-pub-9240980261558928/5180825674,Word Cross_FR,TRUE,B4-Interstitial-001
ca-app-pub-9240980261558928/5348825567,Word Cross_FR,TRUE,B4-Interstitial-002
ca-app-pub-9240980261558928/9110114783,Word Cross_FR,TRUE,B4-Interstitial-003
ca-app-pub-9240980261558928/2692880244,Word Cross_FR-IOS,TRUE,A2-RewardVideo-001
ca-app-pub-9240980261558928/8535399710,Word Cross_FR-IOS,TRUE,A2-RewardVideo-002
ca-app-pub-9240980261558928/4797682296,Word Cross_FR-IOS,TRUE,A2-RewardVideo-003
ca-app-pub-9240980261558928/2686524275,Word Cross_FR-IOS,TRUE,A2-Interstitial-001
ca-app-pub-9240980261558928/6524314042,Word Cross_FR-IOS,TRUE,A2-Interstitial-002
ca-app-pub-9240980261558928/4965682184,Word Cross_FR-IOS,TRUE,A2-Interstitial-003
ca-app-pub-9240980261558928/8160829343,Word Cross_FR-IOS,TRUE,B2-RewardVideo-001
ca-app-pub-9240980261558928/8294074179,Word Cross_FR-IOS,TRUE,B2-RewardVideo-002
ca-app-pub-9240980261558928/1728665823,Word Cross_FR-IOS,TRUE,B2-RewardVideo-003
ca-app-pub-9240980261558928/1537094131,Word Cross_FR-IOS,TRUE,B2-Interstitial-001
ca-app-pub-9240980261558928/2658604115,Word Cross_FR-IOS,TRUE,B2-Interstitial-002
ca-app-pub-9240980261558928/7719359100,Word Cross_FR-IOS,TRUE,B2-Interstitial-003
ca-app-pub-9240980261558928/9217586686,Tap Color,TRUE,B11-RewardVideo-001
ca-app-pub-9240980261558928/6593430951,Tap Color,TRUE,B11-RewardVideo-002
ca-app-pub-1854724225573436/7928076816,Tap Color,TRUE,B11-RewardVideo-003
ca-app-pub-9240980261558928/9439920294,Tap Color,TRUE,B11-Interstitial-001
ca-app-pub-9240980261558928/9050065721,Tap Color,TRUE,B11-Interstitial-002
ca-app-pub-9240980261558928/3183850747,Tap Color,TRUE,B11-Interstitial-003
ca-app-pub-9240980261558928/8650416950,Tap Color,TRUE,A11-RewardVideo-001
ca-app-pub-9240980261558928/2417563984,Tap Color,TRUE,A11-RewardVideo-002
ca-app-pub-1854724225573436/3360762952,Tap Color,TRUE,A11-RewardVideo-003
ca-app-pub-9240980261558928/3894297187,Tap Color,TRUE,A11-Interstitial-001
ca-app-pub-9240980261558928/3103959694,Tap Color,TRUE,A11-Interstitial-002
ca-app-pub-9240980261558928/5886035703,Tap Color,TRUE,A11-Interstitial-003
ca-app-pub-9240980261558928/2247007740,Solitaire Fun-IOS,TRUE,B2-Banner-001
ca-app-pub-9240980261558928/3587654355,Solitaire Fun-IOS,TRUE,B2-Banner-002
ca-app-pub-9240980261558928/9550782691,Solitaire Fun-IOS,TRUE,B2-Banner-003
ca-app-pub-9240980261558928/4682820587,Classic Solitaire,TRUE,A2-Banner-001
ca-app-pub-9240980261558928/6302545089,Classic Solitaire,TRUE,A2-Banner-002
ca-app-pub-9240980261558928/1781325075,Classic Solitaire,TRUE,A2-Banner-003
ca-app-pub-9240980261558928/9415793582,Classic Solitaire,TRUE,B2-Banner-001
ca-app-pub-9240980261558928/8893528334,Classic Solitaire,TRUE,B2-Banner-002
ca-app-pub-9240980261558928/8586406579,Classic Solitaire,TRUE,B2-Banner-003
ca-app-pub-9240980261558928/9026332223,FreeCell Solitaire Fun,TRUE,RewardVideo-001
ca-app-pub-9240980261558928/5031246896,FreeCell Solitaire Fun,TRUE,Interstitial-001
ca-app-pub-9240980261558928/2181722278,FreeCell Solitaire Fun,TRUE,Banner-001
ca-app-pub-9240980261558928/8319168482,Super Challenges,TRUE,A3-Interstitial-001
ca-app-pub-9240980261558928/3747151040,Super Challenges,TRUE,A3-Interstitial-002
ca-app-pub-9240980261558928/9797214767,Super Challenges,TRUE,A3-Interstitial-003
ca-app-pub-9240980261558928/3598158998,Super Challenges,TRUE,A3-RewardVideo-001
ca-app-pub-9240980261558928/8742674460,Super Challenges,TRUE,A3-RewardVideo-002
ca-app-pub-9240980261558928/1775593825,Super Challenges,TRUE,B3-Interstitial-001
ca-app-pub-9240980261558928/1200878753,Super Challenges,TRUE,B3-Interstitial-002
ca-app-pub-9240980261558928/2768771980,Super Challenges,TRUE,B3-Interstitial-003
ca-app-pub-9240980261558928/7379274292,Super Challenges,TRUE,B3-RewardVideo-001
ca-app-pub-9240980261558928/8686834148,Super Challenges,TRUE,B3-RewardVideo-002
ca-app-pub-9240980261558928/6909103644,Word Shuffle_PT,TRUE,A1-Banner-001
ca-app-pub-9240980261558928/3899796928,Word Shuffle_PT,TRUE,B1-Banner-001
ca-app-pub-9240980261558928/7318514791,Word Shuffle_PT,TRUE,B1-Banner-002
ca-app-pub-9240980261558928/3379269789,Word Shuffle_PT,TRUE,B1-Banner-003
ca-app-pub-9240980261558928/3739675517,Word Swipe,TRUE,A8-Banner-001
ca-app-pub-9240980261558928/7978303425,Word Swipe,TRUE,B8-Banner-001
ca-app-pub-9240980261558928/5515791617,Word Swipe,TRUE,B8-Banner-002
ca-app-pub-9240980261558928/2889967586,Word Swipe,TRUE,B8-Banner-003
ca-app-pub-9240980261558928/4610243367,Word Cross,TRUE,A6-Banner-001
ca-app-pub-9240980261558928/4003738703,Word Cross,TRUE,B6-Banner-001
ca-app-pub-9240980261558928/6438330350,Word Cross,TRUE,B6-Banner-002
ca-app-pub-9240980261558928/2190790125,Word Cross,TRUE,B6-Banner-003
ca-app-pub-9240980261558928/6174869800,Word Across_FR,TRUE,A3-RewardVideo-001
ca-app-pub-9240980261558928/1469338031,Word Across_FR,TRUE,A3-RewardVideo-002
ca-app-pub-9240980261558928/1740800775,Word Across_FR,TRUE,A3-RewardVideo-003
ca-app-pub-9240980261558928/7651603002,Word Across_FR,TRUE,A3-Interstitial-001
ca-app-pub-9240980261558928/6418412384,Word Across_FR,TRUE,A3-Interstitial-002
ca-app-pub-9240980261558928/6226840692,Word Across_FR,TRUE,A3-Interstitial-003
ca-app-pub-9240980261558928/9258885061,Word Across_FR,TRUE,B3-RewardVideo-001
ca-app-pub-9240980261558928/5128068360,Word Across_FR,TRUE,B3-RewardVideo-002
ca-app-pub-9240980261558928/9506297077,Word Across_FR,TRUE,B3-RewardVideo-003
ca-app-pub-9240980261558928/4062398702,Word Across_FR,TRUE,B3-Interstitial-001
ca-app-pub-9240980261558928/6422621128,Word Across_FR,TRUE,B3-Interstitial-002
ca-app-pub-9240980261558928/6833684662,Word Across_FR,TRUE,B3-Interstitial-003
ca-app-pub-9240980261558928/7516210948,Word Swipe Pic-IOS,TRUE,A1-RewardVideo-001
ca-app-pub-9240980261558928/5819985896,Word Swipe Pic-IOS,TRUE,A1-Interstitial-001
ca-app-pub-9240980261558928/3549045770,Word Swipe Pic-IOS,TRUE,B1-RewardVideo-001
ca-app-pub-9240980261558928/4605324187,Word Swipe Pic-IOS,TRUE,B1-RewardVideo-002
ca-app-pub-9240980261558928/1787589154,Word Swipe Pic-IOS,TRUE,B1-RewardVideo-003
ca-app-pub-9240980261558928/9091364103,Word Swipe Pic-IOS,TRUE,B1-Interstitial-001
ca-app-pub-9240980261558928/5783987563,Word Swipe Pic-IOS,TRUE,B1-Interstitial-002
ca-app-pub-9240980261558928/6082057383,Word Swipe Pic-IOS,TRUE,B1-Interstitial-003
ca-app-pub-9240980261558928/1079413659,Classic Solitaire World,TRUE,A2-RewardVideo-001
ca-app-pub-9240980261558928/6671964765,Classic Solitaire World,TRUE,A2-RewardVideo-002
ca-app-pub-9240980261558928/4142343650,Classic Solitaire World,TRUE,A2-RewardVideo-003
ca-app-pub-9240980261558928/1871403531,Classic Solitaire World,TRUE,A2-Interstitial-001
ca-app-pub-9240980261558928/1025225722,Classic Solitaire World,TRUE,A2-Interstitial-002
ca-app-pub-9240980261558928/8708274625,Classic Solitaire World,TRUE,A2-Interstitial-003
ca-app-pub-9240980261558928/8132741316,Classic Solitaire World,TRUE,B2-RewardVideo-001
ca-app-pub-9240980261558928/7044673312,Classic Solitaire World,TRUE,B2-RewardVideo-002
ca-app-pub-9240980261558928/7727199592,Classic Solitaire World,TRUE,B2-RewardVideo-003
ca-app-pub-9240980261558928/8904549892,Classic Solitaire World,TRUE,B2-Interstitial-001
ca-app-pub-9240980261558928/9557503627,Classic Solitaire World,TRUE,B2-Interstitial-002
ca-app-pub-9240980261558928/5407818701,Classic Solitaire World,TRUE,B2-Interstitial-003
ca-app-pub-9240980261558928/5091058270,New Solitaire Lite,TRUE,A1-Interstitial-001
ca-app-pub-9240980261558928/2844508197,New Solitaire Lite,TRUE,A1-Banner-001
ca-app-pub-9240980261558928/9002383122,New Solitaire Lite,TRUE,B1-Interstitial-001
ca-app-pub-9240980261558928/9026433850,New Solitaire Lite,TRUE,B1-Interstitial-002
ca-app-pub-9240980261558928/4704045463,New Solitaire Lite,TRUE,B1-Interstitial-003
ca-app-pub-9240980261558928/5195000057,New Solitaire Lite,TRUE,B1-Banner-001
ca-app-pub-9240980261558928/1036602506,New Solitaire Lite,TRUE,B1-Banner-002
ca-app-pub-9240980261558928/2760747714,New Solitaire Lite,TRUE,B1-Banner-003
ca-app-pub-9240980261558928/1349261999,Solitaire Collection,TRUE,B3-RewardVideo-001
ca-app-pub-9240980261558928/8708059026,Solitaire Collection,TRUE,B3-RewardVideo-002
ca-app-pub-9240980261558928/6489908035,Solitaire Collection,TRUE,B3-RewardVideo-003
ca-app-pub-9240980261558928/5228813164,FreeCell Solitaire Fun,TRUE,New-RewardVideo-001
ca-app-pub-9240980261558928/9643179822,FreeCell Solitaire Fun,TRUE,New-RewardVideo-002
ca-app-pub-9240980261558928/6817227002,FreeCell Solitaire Fun,TRUE,New-RewardVideo-003
ca-app-pub-9240980261558928/4191063666,FreeCell Solitaire Fun,TRUE,New-Interstitial-001
ca-app-pub-9240980261558928/8401771412,FreeCell Solitaire Fun,TRUE,New-Interstitial-002
ca-app-pub-9240980261558928/3831971018,FreeCell Solitaire Fun,TRUE,New-Interstitial-003
ca-app-pub-9240980261558928/9303789547,Spider Solitaire Fun,TRUE,RewardVideo-001
ca-app-pub-9240980261558928/1425299520,Spider Solitaire Fun,TRUE,RewardVideo-002
ca-app-pub-9240980261558928/4187194235,Spider Solitaire Fun,TRUE,RewardVideo-003
ca-app-pub-9240980261558928/6621785889,Spider Solitaire Fun,TRUE,Interstitial-001
ca-app-pub-9240980261558928/6003317717,Spider Solitaire Fun,TRUE,Interstitial-002
ca-app-pub-9240980261558928/1369459205,Spider Solitaire Fun,TRUE,Interstitial-003
ca-app-pub-9240980261558928/2906381082,Spider Solitaire Fun,TRUE,Banner-001
ca-app-pub-9240980261558928/2232767127,Spider Solitaire Fun-IOS,TRUE,RewardVideo-001
ca-app-pub-9240980261558928/4200454913,Spider Solitaire Fun-IOS,TRUE,RewardVideo-002
ca-app-pub-9240980261558928/7756556547,Spider Solitaire Fun-IOS,TRUE,RewardVideo-003
ca-app-pub-9240980261558928/4667358774,Spider Solitaire Fun-IOS,TRUE,Interstitial-001
ca-app-pub-9240980261558928/7228769474,Spider Solitaire Fun-IOS,TRUE,Interstitial-002
ca-app-pub-9240980261558928/3517928638,Spider Solitaire Fun-IOS,TRUE,Interstitial-003
ca-app-pub-9240980261558928/8477793036,Spider Solitaire Fun-IOS,TRUE,Banner-001
ca-app-pub-9240980261558928/5956389711,FreeCell Solitaire Fun-IOS,TRUE,New-RewardVideo-001
ca-app-pub-9240980261558928/8864805842,FreeCell Solitaire Fun-IOS,TRUE,New-RewardVideo-002
ca-app-pub-9240980261558928/8956784117,FreeCell Solitaire Fun-IOS,TRUE,New-RewardVideo-003
ca-app-pub-9240980261558928/9021536756,FreeCell Solitaire Fun-IOS,TRUE,New-Interstitial-001
ca-app-pub-9240980261558928/2199804070,FreeCell Solitaire Fun-IOS,TRUE,New-Interstitial-002
ca-app-pub-9240980261558928/8573640730,FreeCell Solitaire Fun-IOS,TRUE,New-Interstitial-003
ca-app-pub-9240980261558928/3768176235,Tap Color,TRUE,A12-Interstitial-001
ca-app-pub-9240980261558928/9188023879,Tap Color,TRUE,A12-Interstitial-002
ca-app-pub-9240980261558928/5165018385,Tap Color,TRUE,A12-Interstitial-003
ca-app-pub-9240980261558928/4127268887,Tap Color,TRUE,B12-Interstitial-001
ca-app-pub-9240980261558928/7679501084,Tap Color,TRUE,B12-Interstitial-002
ca-app-pub-9240980261558928/2346788516,Tap Color,TRUE,B12-Interstitial-003
ca-app-pub-9240980261558928/6578296111,Tap Color-IOS,TRUE,A13-Interstitial-001
ca-app-pub-9240980261558928/1242208952,Tap Color-IOS,TRUE,A13-Interstitial-002
ca-app-pub-9240980261558928/2340486442,Tap Color-IOS,TRUE,A13-Interstitial-003
ca-app-pub-9240980261558928/3321577388,Tap Color-IOS,TRUE,B13-Interstitial-001
ca-app-pub-9240980261558928/4798310587,Tap Color-IOS,TRUE,B13-Interstitial-002
ca-app-pub-9240980261558928/6088159760,Tap Color-IOS,TRUE,B13-Interstitial-003
ca-app-pub-9240980261558928/3294491373,Word Swipe_FR,TRUE,A3-RewardVideo-001
ca-app-pub-9240980261558928/4416001359,Word Swipe_FR,TRUE,A3-RewardVideo-002
ca-app-pub-9240980261558928/3019159205,Word Swipe_FR,TRUE,A3-RewardVideo-003
ca-app-pub-9240980261558928/5154367954,Word Swipe_FR,TRUE,A3-Interstitial-001
ca-app-pub-9240980261558928/6275877936,Word Swipe_FR,TRUE,A3-Interstitial-002
ca-app-pub-9240980261558928/8710469584,Word Swipe_FR,TRUE,A3-Interstitial-003
ca-app-pub-9240980261558928/6251827208,Word Swipe_FR,TRUE,B3-RewardVideo-001
ca-app-pub-9240980261558928/9999500527,Word Swipe_FR,TRUE,B3-RewardVideo-002
ca-app-pub-9240980261558928/9106039494,Word Swipe_FR,TRUE,B3-RewardVideo-003
ca-app-pub-9240980261558928/5262179169,Word Swipe_FR,TRUE,B3-Interstitial-001
ca-app-pub-9240980261558928/2636015825,Word Swipe_FR,TRUE,B3-Interstitial-002
ca-app-pub-9240980261558928/7696770818,Word Swipe_FR,TRUE,B3-Interstitial-003
ca-app-pub-9240980261558928/3658271699,Word Swipe Pic,TRUE,A2-RewardVideo-001
ca-app-pub-9240980261558928/3406172012,Word Swipe Pic,TRUE,A2-RewardVideo-002
ca-app-pub-9240980261558928/1901518658,Word Swipe Pic,TRUE,A2-RewardVideo-003
ca-app-pub-9240980261558928/2723645732,Word Swipe Pic,TRUE,A2-Interstitial-001
ca-app-pub-9240980261558928/4144538619,Word Swipe Pic,TRUE,A2-Interstitial-002
ca-app-pub-9240980261558928/5266048593,Word Swipe Pic,TRUE,A2-Interstitial-003
ca-app-pub-9240980261558928/4116618455,Word Swipe Pic,TRUE,B2-RewardVideo-001
ca-app-pub-9240980261558928/5886308773,Word Swipe Pic,TRUE,B2-RewardVideo-002
ca-app-pub-9240980261558928/3260145435,Word Swipe Pic,TRUE,B2-RewardVideo-003
ca-app-pub-9240980261558928/4775094001,Word Swipe Pic,TRUE,B2-Interstitial-001
ca-app-pub-9240980261558928/7701458489,Word Swipe Pic,TRUE,B2-Interstitial-002
ca-app-pub-9240980261558928/1136050137,Word Swipe Pic,TRUE,B2-Interstitial-003
ca-app-pub-9240980261558928/6906487224,Word Board,TRUE,A1-RewardVideo-001
ca-app-pub-9240980261558928/9405152891,Word Board,TRUE,A1-Interstitial-001
ca-app-pub-9240980261558928/4152826211,Word Board,TRUE,B1-RewardVideo-001
ca-app-pub-9240980261558928/9658990687,Word Board,TRUE,B1-RewardVideo-002
ca-app-pub-9240980261558928/8498770499,Word Board,TRUE,B1-RewardVideo-003
ca-app-pub-9240980261558928/8154337322,Word Board,TRUE,B1-Interstitial-001
ca-app-pub-9240980261558928/5274336199,Word Board,TRUE,B1-Interstitial-002
ca-app-pub-9240980261558928/2648172850,Word Board,TRUE,B1-Interstitial-003
ca-app-pub-9240980261558928/2719830207,Word Board-IOS,TRUE,A1-RewardVideo-001
